headers = ['Signal', 'Data', 'TTBar', 'ZJets', 'WJets', 'sTop', 'VV', 'TTV']
L_t_LQuujj300 = [[90155.14383325232, 28721] , [3998, 3998] ,  [3464.7066022265467, 69884] ,  [93.19258108946075, 5264] ,  [4.386751288238185, 16] ,  [212.49253577816125, 1259] ,  [28.294959793325216, 1563] ,  [39.89080109520636, 23715]  ]
L_t_LQuujj2300 = [[0.03834386431752874, 30771] , [7, 7] ,  [3.3196879005794973, 80] ,  [1.9840574178170927, 712] ,  [0.0, 0] ,  [1.7944236493448031, 13] ,  [0.5362741002433103, 20] ,  [0.15212737738684518, 138]  ]
L_t_LQuujj2400 = [[0.021402027258708895, 60692] , [5, 5] ,  [2.36482896410854, 57] ,  [1.441755055399323, 615] ,  [0.0, 0] ,  [1.3858803799931632, 11] ,  [0.43595498835300656, 17] ,  [0.1140150067038902, 113]  ]
L_t_LQuujj2500 = [[0.012131982511341368, 59730] , [4, 4] ,  [1.673955042407436, 41] ,  [0.8335474295283791, 533] ,  [0.0, 0] ,  [1.3858803799931632, 11] ,  [0.3728834644776365, 13] ,  [0.07165806107481197, 93]  ]
L_t_LQuujj2600 = [[0.006687662825582936, 58630] , [3, 3] ,  [1.3231061800691668, 32] ,  [0.7539470535570653, 472] ,  [0.0, 0] ,  [1.0501481305838576, 8] ,  [0.37041446477204854, 12] ,  [0.044347800705613366, 80]  ]
L_t_LQuujj2700 = [[0.0037546750656961138, 28898] , [3, 3] ,  [1.1166763300481806, 25] ,  [0.5808161837023018, 410] ,  [0.0, 0] ,  [0.8502512264469783, 7] ,  [0.3255776051944848, 8] ,  [0.005133313336927749, 63]  ]
L_t_LQuujj2800 = [[0.002059578688610635, 56616] , [3, 3] ,  [0.9137952332855624, 20] ,  [0.716665700963985, 365] ,  [0.0, 0] ,  [0.4994939812009963, 5] ,  [0.2994327095986489, 7] ,  [-0.0013388734136838675, 50]  ]
L_t_LQuujj2900 = [[0.0011457007531177018, 55447] , [2, 2] ,  [0.7923898245160469, 18] ,  [0.6414204610511346, 317] ,  [0.0, 0] ,  [0.49856681140637105, 4] ,  [0.2994327095986489, 7] ,  [-0.018949053193206777, 41]  ]
L_t_LQuujj3000 = [[0.0006557346145768599, 26416] , [2, 2] ,  [0.572045868168886, 13] ,  [0.4495431899609976, 276] ,  [0.0, 0] ,  [0.49856681140637105, 4] ,  [0.17197068476480568, 4] ,  [-0.03778219014238172, 31]  ]
L_t_LQuujj3500 = [[4.035177574602544e-05, 25099] , [1, 1] ,  [0.3156510807932077, 6] ,  [0.30405266237202805, 124] ,  [0.0, 0] ,  [0.0, 0] ,  [0.1717180905678889, 3] ,  [-0.07415959801633715, 8]  ]
L_t_LQuujj4000 = [[3.387287562251892e-06, 45661] , [1, 1] ,  [0.0550062787096518, 1] ,  [0.21232322954163932, 63] ,  [0.0, 0] ,  [0.0, 0] ,  [9.200021665100908e-05, 1] ,  [0.002752674433573271, 4]  ]
