headers = ['Signal', 'Data', 'TTBar', 'ZJets', 'WJets', 'sTop', 'VV', 'TTV']
L_t_LQuujj300 = [[143373.90776574347, 14925] , [5683, 5683] ,  [4950.782621809544, 68495] ,  [143.12115542541076, 4772] ,  [5.553702533725726, 15] ,  [371.6974892191012, 1672] ,  [55.83314166251762, 1901] ,  [74.6379363919217, 27945]  ]
L_t_LQuujj1500 = [[7.8476918731270375, 34477] , [121, 121] ,  [80.59164179589816, 1121] ,  [16.865576912110367, 1531] ,  [-0.5379623569613136, 5] ,  [18.487161257031214, 86] ,  [3.963018086717065, 168] ,  [3.430312493759202, 1279]  ]
L_t_LQuujj1600 = [[4.254375865802344, 34348] , [83, 83] ,  [59.88722310367081, 840] ,  [10.636965182651604, 1361] ,  [0.36588119853963263, 4] ,  [14.215936529932778, 64] ,  [3.3020729278780725, 130] ,  [2.6598926397161464, 948]  ]
L_t_LQuujj1700 = [[2.34978748014269, 34075] , [62, 62] ,  [44.31218091182788, 615] ,  [7.994017708689233, 1203] ,  [0.36588119853963263, 4] ,  [11.004525555538262, 48] ,  [4.700688825334421, 98] ,  [2.1105420619605684, 715]  ]
L_t_LQuujj1800 = [[1.2975197585356413, 33696] , [47, 47] ,  [31.37227606754295, 436] ,  [7.577300600484324, 1055] ,  [0.36588119853963263, 4] ,  [7.340333479539931, 35] ,  [4.249798983583479, 73] ,  [1.4940498613041095, 548]  ]
L_t_LQuujj1900 = [[0.7132058545610775, 33230] , [32, 32] ,  [23.062171377003953, 320] ,  [4.9084078503778645, 904] ,  [0.36588119853963263, 4] ,  [5.685084297782219, 25] ,  [3.0238273977701318, 63] ,  [1.0523028086096056, 423]  ]
L_t_LQuujj2000 = [[0.4037924249976543, 32862] , [22, 22] ,  [16.51644119908215, 232] ,  [4.600611578704201, 780] ,  [0.2741836303559918, 3] ,  [4.693626467053331, 20] ,  [2.7393624961430514, 56] ,  [0.8779018459385206, 329]  ]
L_t_LQuujj2100 = [[0.2245619118677528, 32387] , [13, 13] ,  [12.607802401065854, 176] ,  [2.9156678455066505, 666] ,  [0.2496518499207776, 2] ,  [4.035161411343079, 17] ,  [2.7951900232010947, 44] ,  [0.607718410858416, 252]  ]
L_t_LQuujj2200 = [[0.1251674458708536, 32117] , [9, 9] ,  [9.46786738491637, 132] ,  [2.357557575597264, 560] ,  [0.03502688060024897, 1] ,  [3.455324949729531, 14] ,  [1.1904001868865062, 38] ,  [0.4985773557348729, 196]  ]
L_t_LQuujj2300 = [[0.06945435285972695, 31435] , [7, 7] ,  [6.392221545649788, 90] ,  [2.8930104399608916, 469] ,  [0.0, 0] ,  [2.1585961131668965, 9] ,  [1.0485151236348653, 31] ,  [0.4100388800436979, 153]  ]
L_t_LQuujj2400 = [[0.03926735178589174, 31054] , [5, 5] ,  [4.354247159938809, 63] ,  [2.4064436213409808, 391] ,  [0.0, 0] ,  [1.7137742019606783, 7] ,  [1.2320442763502988, 26] ,  [0.32424800797540193, 126]  ]
L_t_LQuujj2500 = [[0.02255448345911125, 30660] , [3, 3] ,  [3.482069007866995, 49] ,  [2.3129039127232964, 335] ,  [0.0, 0] ,  [0.8788407362730597, 4] ,  [1.244017896194739, 24] ,  [0.2118100985518744, 101]  ]
L_t_LQuujj2600 = [[0.012678898306853958, 30478] , [2, 2] ,  [2.7531185623397354, 37] ,  [1.9363126034957097, 281] ,  [0.0, 0] ,  [0.2981246839229179, 1] ,  [1.226374635935859, 19] ,  [0.1722267863890648, 75]  ]
L_t_LQuujj2700 = [[0.007173944025466174, 29904] , [2, 2] ,  [2.1392916802400856, 27] ,  [1.2714431052703505, 241] ,  [0.0, 0] ,  [0.2981246839229179, 1] ,  [0.553903014908495, 15] ,  [0.1379872565110742, 61]  ]
L_t_LQuujj2800 = [[0.004004173668157427, 29650] , [2, 2] ,  [1.8230361975742546, 23] ,  [1.8045919710539065, 196] ,  [0.0, 0] ,  [0.2981246839229179, 1] ,  [0.435712599711252, 11] ,  [0.09230927055242236, 50]  ]
L_t_LQuujj2900 = [[0.0022305136651642296, 28911] , [2, 2] ,  [1.6876408660015323, 21] ,  [1.7390952992208601, 165] ,  [0.0, 0] ,  [0.2981246839229179, 1] ,  [0.3975237838106912, 9] ,  [0.07191502059187095, 36]  ]
L_t_LQuujj3000 = [[0.0012717133156849507, 28422] , [2, 2] ,  [1.3270520376839914, 16] ,  [1.6532050877277282, 137] ,  [0.0, 0] ,  [0.2981246839229179, 1] ,  [0.3975237838106912, 9] ,  [0.04498408760199759, 26]  ]
L_t_LQuujj3500 = [[8.262143321655985e-05, 26351] , [0, 0] ,  [0.41043166263224135, 4] ,  [1.4270217219046282, 69] ,  [0.0, 0] ,  [0.0, 0] ,  [0.26723508061655393, 5] ,  [0.022737580584405736, 6]  ]
L_t_LQuujj4000 = [[7.267290126683207e-06, 24234] , [0, 0] ,  [0.0790334715551756, 1] ,  [0.3248263133958879, 34] ,  [0.0, 0] ,  [0.0, 0] ,  [0.029078274744037035, 2] ,  [0.006619742765035214, 3]  ]
