headers = ['Signal', 'Data', 'TTBar', 'ZJets', 'WJets', 'sTop', 'VV', 'TTV']
L_t_LQuujj300 = [[32062.114541357783, 3312] , [0, 0] ,  [1.0299084913267098, 12] ,  [1.5533193098110325, 43] ,  [0.0, 0] ,  [0.7440275161942558, 3] ,  [0.23190393351498761, 21] ,  [0.10214723997890143, 50]  ]
L_t_LQuujj1400 = [[12.376838092692962, 30451] , [0, 0] ,  [0.0, 0] ,  [0.18527622146057515, 47] ,  [0.0, 0] ,  [0.0, 0] ,  [0.025244302903552247, 1] ,  [0.01159363502269877, 5]  ]
L_t_LQuujj1500 = [[5.995696712749609, 27589] , [0, 0] ,  [0.0, 0] ,  [0.025673878123667927, 7] ,  [0.0, 0] ,  [0.0, 0] ,  [0.01769743013752656, 1] ,  [0.005601343691595345, 2]  ]
L_t_LQuujj1600 = [[3.464202612687497, 29487] , [0, 0] ,  [0.0, 0] ,  [0.023820712417435358, 13] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0]  ]
L_t_LQuujj1700 = [[1.8625078403885158, 28601] , [0, 0] ,  [0.0, 0] ,  [0.029352363326186515, 6] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0]  ]
L_t_LQuujj1800 = [[1.0255011172003528, 28295] , [0, 0] ,  [0.0, 0] ,  [0.01210633114597259, 5] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0]  ]
L_t_LQuujj1900 = [[0.6279697034714291, 31248] , [0, 0] ,  [0.1043375114525067, 1] ,  [-0.026969893715809642, 8] ,  [0.0, 0] ,  [0.0, 0] ,  [0.01769743013752656, 1] ,  [0.015139611227755489, 2]  ]
L_t_LQuujj2000 = [[0.3526398456633318, 30726] , [0, 0] ,  [0.0, 0] ,  [-0.04676355483767723, 5] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0]  ]
L_t_LQuujj2100 = [[0.19704757736558567, 30574] , [0, 0] ,  [0.0, 0] ,  [-0.028692479870059358, 7] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [-0.006982081984714816, 1]  ]
L_t_LQuujj2200 = [[0.10451912679140017, 28970] , [0, 0] ,  [0.0, 0] ,  [-0.0013082297360521803, 2] ,  [0.0, 0] ,  [0.0, 0] ,  [0.01769743013752656, 1] ,  [0.0, 0]  ]
L_t_LQuujj2300 = [[0.060055890275257026, 29475] , [0, 0] ,  [0.0, 0] ,  [-0.003767374788009622, 3] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0]  ]
L_t_LQuujj2400 = [[0.034766703829138976, 29910] , [0, 0] ,  [0.0, 0] ,  [-0.03227090965710232, 5] ,  [0.0, 0] ,  [0.0, 0] ,  [0.01769743013752656, 1] ,  [0.0, 0]  ]
L_t_LQuujj2500 = [[0.020251488327256366, 30055] , [0, 0] ,  [0.0, 0] ,  [-0.034406063489704146, 4] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [-0.006982081984714816, 1]  ]
L_t_LQuujj2600 = [[0.01139881346730531, 30028] , [0, 0] ,  [0.0, 0] ,  [-0.042029378431849534, 4] ,  [0.0, 0] ,  [0.0, 0] ,  [0.01769743013752656, 1] ,  [0.0, 0]  ]
L_t_LQuujj2700 = [[0.006442773972453145, 29504] , [0, 0] ,  [0.0, 0] ,  [-0.006001193019238165, 4] ,  [0.0, 0] ,  [0.0, 0] ,  [0.02393744642972697, 2] ,  [0.0, 0]  ]
L_t_LQuujj2800 = [[0.003597337978742714, 29307] , [0, 0] ,  [0.0, 0] ,  [-0.0010193724592582687, 4] ,  [0.0, 0] ,  [0.0, 0] ,  [0.006240016292200409, 1] ,  [0.0, 0]  ]
L_t_LQuujj2900 = [[0.0019956635586101563, 28537] , [0, 0] ,  [0.0, 0] ,  [-0.0029955202911871323, 3] ,  [0.0, 0] ,  [0.0, 0] ,  [0.01769743013752656, 1] ,  [0.0, 0]  ]
L_t_LQuujj3000 = [[0.0011283195246096472, 27959] , [0, 0] ,  [0.0, 0] ,  [-0.005538350274725921, 1] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0]  ]
L_t_LQuujj3500 = [[7.326070594535893e-05, 26226] , [0, 0] ,  [0.0, 0] ,  [-0.004313902464103213, 3] ,  [0.0, 0] ,  [0.0, 0] ,  [0.02393744642972697, 2] ,  [0.0, 0]  ]
L_t_LQuujj4000 = [[6.374681505506204e-06, 24144] , [0, 0] ,  [0.0, 0] ,  [-0.029480561711127746, 3] ,  [0.0, 0] ,  [0.0, 0] ,  [0.006240016292200409, 1] ,  [0.0, 0]  ]
