headers = ['Signal', 'Data', 'TTBar', 'ZJets', 'WJets', 'sTop', 'VV', 'TTV']
L_t_LQuujj300 = [[87823.00635708592, 27866] , [3085, 3085] ,  [2798.2505356990096, 16070] ,  [131.74285361208385, 6062] ,  [3.891812732450012, 31] ,  [206.02049976772668, 1125] ,  [17.275638941941647, 1380] ,  [31.428719266592186, 24673]  ]
L_t_LQuujj1600 = [[2.722173146442699, 65668] , [37, 37] ,  [29.27309907747677, 173] ,  [7.360385070912707, 1635] ,  [1.3771040057670418, 3] ,  [10.283078876511071, 52] ,  [1.0934700722770316, 117] ,  [1.0062502803732962, 1001]  ]
L_t_LQuujj1700 = [[1.5107233346804427, 46497] , [21, 21] ,  [19.78001538440448, 116] ,  [6.4595327273268195, 1436] ,  [1.3771040057670418, 3] ,  [8.037133425314213, 39] ,  [1.0345255768846366, 96] ,  [0.814955102272281, 764]  ]
L_t_LQuujj1800 = [[0.8826299982393431, 64622] , [13, 13] ,  [13.564033385337641, 81] ,  [5.299883033253473, 1240] ,  [1.3771040057670418, 3] ,  [5.954858160440824, 29] ,  [0.8535598267897095, 81] ,  [0.5609157923579428, 573]  ]
L_t_LQuujj1900 = [[0.4908074072538086, 57714] , [10, 10] ,  [9.476722288908112, 56] ,  [4.5759946522262025, 1078] ,  [1.3771040057670418, 3] ,  [4.847650925199982, 23] ,  [0.690996993094599, 63] ,  [0.4004784712986224, 427]  ]
L_t_LQuujj2000 = [[0.29051693331055695, 61072] , [9, 9] ,  [6.788737254968037, 39] ,  [3.8424826737696915, 929] ,  [0.6257546958892429, 1] ,  [3.95114007079464, 19] ,  [0.6988669329669144, 47] ,  [0.270786972248692, 333]  ]
L_t_LQuujj2100 = [[0.16602867975795219, 61840] , [7, 7] ,  [4.970835165962219, 29] ,  [2.951855198967259, 810] ,  [0.6257546958892429, 1] ,  [3.790179703345408, 18] ,  [0.5914361646022581, 36] ,  [0.19218478267958344, 270]  ]
L_t_LQuujj2200 = [[0.09571380548955759, 60167] , [7, 7] ,  [3.972967886169683, 23] ,  [2.322345593594193, 688] ,  [0.6257546958892429, 1] ,  [1.3572898922362244, 7] ,  [0.5428406920970819, 28] ,  [0.1213086902291483, 208]  ]
L_t_LQuujj2300 = [[0.054471964576389864, 60219] , [5, 5] ,  [3.4326385974673865, 20] ,  [1.9004732138923803, 587] ,  [0.6257546958892429, 1] ,  [0.7096451428988231, 4] ,  [0.5064402256598466, 25] ,  [0.09156512931480226, 161]  ]
L_t_LQuujj2400 = [[0.03121641091493937, 59089] , [4, 4] ,  [2.4952147335564914, 13] ,  [1.567794752602793, 499] ,  [0.6257546958892429, 1] ,  [0.7096451428988231, 4] ,  [0.22665005990049178, 19] ,  [0.08070644933679995, 122]  ]
L_t_LQuujj2500 = [[0.018356123353641406, 56758] , [3, 3] ,  [1.9252143313587782, 10] ,  [1.4624258830999586, 424] ,  [0.0, 0] ,  [0.7096451428988231, 4] ,  [0.20466394477024114, 15] ,  [0.052272518174353036, 93]  ]
L_t_LQuujj2600 = [[0.010430947779797464, 57077] , [1, 1] ,  [1.011997920804331, 5] ,  [1.0332103589196158, 359] ,  [0.0, 0] ,  [0.4783301910216121, 3] ,  [0.1827788444040095, 12] ,  [0.027897220157788283, 74]  ]
L_t_LQuujj2700 = [[0.00597567158138409, 55863] , [1, 1] ,  [0.8194016377550537, 4] ,  [1.0137067622760918, 309] ,  [0.0, 0] ,  [0.39499894347641873, 2] ,  [0.23972784240750258, 10] ,  [0.002518143028953118, 54]  ]
L_t_LQuujj2800 = [[0.0033960840698301323, 55125] , [0, 0] ,  [0.21704014296315474, 1] ,  [0.9266476355219876, 268] ,  [0.0, 0] ,  [0.17205645312198237, 1] ,  [0.23972784240750258, 10] ,  [-0.015864041447574806, 45]  ]
L_t_LQuujj2900 = [[0.0018776250591052241, 54774] , [0, 0] ,  [0.21704014296315474, 1] ,  [0.7722292298342902, 229] ,  [0.0, 0] ,  [0.17205645312198237, 1] ,  [0.25482496768436413, 9] ,  [-0.037385034562329014, 34]  ]
L_t_LQuujj3000 = [[0.001050088789618489, 52723] , [0, 0] ,  [0.0, 0] ,  [0.5981146109310951, 191] ,  [0.0, 0] ,  [0.0, 0] ,  [0.17991712995473635, 7] ,  [-0.055358694652794915, 26]  ]
L_t_LQuujj3500 = [[6.412088052556914e-05, 40543] , [0, 0] ,  [0.0, 0] ,  [0.1371978744428396, 69] ,  [0.0, 0] ,  [0.0, 0] ,  [0.12359829255792351, 2] ,  [0.0049880325090791225, 9]  ]
L_t_LQuujj4000 = [[5.298184121848777e-06, 44677] , [0, 0] ,  [0.0, 0] ,  [0.049937807565559884, 30] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [-0.0011413560756415447, 2]  ]
