headers = ['Signal', 'Data', 'TTBar', 'ZJets', 'WJets', 'sTop', 'VV', 'TTV']
L_t_LQuujj300 = [[21370.70613353735, 6588] , [5, 5] ,  [0.7705397347568427, 16] ,  [1.61090565101599, 58] ,  [0.0, 0] ,  [0.24057405794872852, 2] ,  [0.03201129099520062, 19] ,  [0.031330220297039156, 32]  ]
L_t_LQuujj1400 = [[7.9665028299727885, 60340] , [1, 1] ,  [0.0, 0] ,  [0.07159285359921015, 76] ,  [0.0, 0] ,  [0.0, 0] ,  [0.15193417628045314, 4] ,  [0.013660997772767814, 9]  ]
L_t_LQuujj1500 = [[3.8551050908473035, 55021] , [0, 0] ,  [0.0, 0] ,  [0.06028851101270856, 36] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0002475181837535354, 1] ,  [0.002808480616664833, 4]  ]
L_t_LQuujj1600 = [[2.2045217671115545, 58345] , [1, 1] ,  [0.0, 0] ,  [0.02158837899710581, 31] ,  [0.0, 0] ,  [0.0, 0] ,  [0.025619500175767175, 1] ,  [0.005518455771762725, 4]  ]
L_t_LQuujj1700 = [[1.1632250069614298, 56050] , [0, 0] ,  [0.0, 0] ,  [0.019962431200003773, 25] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.010389184229106917, 4]  ]
L_t_LQuujj1800 = [[0.6450980173072132, 56350] , [0, 0] ,  [0.0, 0] ,  [0.029848411343392056, 18] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0034136927063793186, 2]  ]
L_t_LQuujj1900 = [[0.38888098591048226, 61462] , [0, 0] ,  [0.0, 0] ,  [0.010863662797772605, 37] ,  [0.0, 0] ,  [0.0, 0] ,  [0.025709651599704647, 2] ,  [0.010380143146501798, 4]  ]
L_t_LQuujj2000 = [[0.21610336797224505, 60453] , [0, 0] ,  [0.0, 0] ,  [0.026010229000611406, 27] ,  [0.0, 0] ,  [0.0, 0] ,  [9.015142393747197e-05, 1] ,  [0.010380143146501798, 4]  ]
L_t_LQuujj2100 = [[0.12003841412751749, 60187] , [1, 1] ,  [0.0, 0] ,  [0.000719037889039301, 24] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.003117922619227919, 2]  ]
L_t_LQuujj2200 = [[0.06275082193025007, 55431] , [0, 0] ,  [0.0, 0] ,  [-0.005648368526306238, 4] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [-0.00019308665967885294, 1]  ]
L_t_LQuujj2300 = [[0.0358735177933548, 28758] , [0, 0] ,  [0.0, 0] ,  [0.0033446078870466044, 2] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0034136927063793186, 2]  ]
L_t_LQuujj2400 = [[0.020653440136377686, 58505] , [0, 0] ,  [0.0, 0] ,  [0.011004913227286035, 11] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.003462354501536854, 2]  ]
L_t_LQuujj2500 = [[0.011922688720566099, 58633] , [1, 1] ,  [0.0, 0] ,  [0.012984694028259757, 19] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [-0.0005025286622419392, 3]  ]
L_t_LQuujj2600 = [[0.006596383870124068, 57769] , [0, 0] ,  [0.0, 0] ,  [-0.0062297367199338925, 15] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.001898004490292867, 5]  ]
L_t_LQuujj2700 = [[0.003708002507206063, 28506] , [0, 0] ,  [0.0, 0] ,  [0.0037921768122319522, 9] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [-0.004690206276508975, 5]  ]
L_t_LQuujj2800 = [[0.0020367640214418265, 55928] , [1, 1] ,  [0.0, 0] ,  [0.001723791065175487, 13] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [-0.003174518060422524, 2]  ]
L_t_LQuujj2900 = [[0.001131987394125667, 54744] , [1, 1] ,  [0.0, 0] ,  [0.005059381723682449, 9] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [-0.00019308665967885294, 1]  ]
L_t_LQuujj3000 = [[0.0006467419977385478, 26043] , [0, 0] ,  [0.0, 0] ,  [0.003921157869822284, 6] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [-0.00019308665967885294, 1]  ]
L_t_LQuujj3500 = [[4.01560975033129e-05, 24967] , [0, 0] ,  [0.0, 0] ,  [-0.001428763477375864, 6] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [-0.00019308665967885294, 1]  ]
L_t_LQuujj4000 = [[3.3768314703362374e-06, 45514] , [1, 1] ,  [0.0, 0] ,  [0.05227872418865101, 6] ,  [0.0, 0] ,  [0.0, 0] ,  [9.015142393747197e-05, 1] ,  [-0.00019308665967885294, 1]  ]
